Time,Thrust_0deg_kg,Thrust_90deg_kg,Thrust_180deg_kg,Thrust_270deg_kg,Total_Weight,Thrust,RPM,Cmd_RPM,Torque,Motor_Temp,ESC_Temp,Current,Voltage,Output_Voltage_V,Battery_Voltage_V,Bus_Voltage_V,Power,ESC_Pressure,ESC_Flow,Motor_Inlet_Temp_C,ESC_Inlet_Temp_C,Accel_X,Accel_Y,Accel_Z,Motor_Flow,Fin_Inlet_Temp_C,Fin_Outlet_Temp_C
210.897,24.438,27.622,25.925,30.044,108.029,1059.76,1999.2,1999.9,23.564,40.4,61.0,101.72,522.99,151.66,0,0,0,1.167,6.67,36.6,36.3,-0.049,0.024,-1.006,0,373.3,37.2
210.955,24.438,27.622,25.925,30.044,108.029,1059.76,1999.4,1999.9,19.651,40.4,61.0,96.44,522.89,154.47,0,0,0,1.167,6.67,36.6,36.3,-0.049,0.024,-1.006,0,373.3,37.2
211.014,24.438,27.622,25.925,30.044,108.029,1059.76,1999.4,1999.9,19.651,40.4,61.0,96.44,522.89,154.47,0,0,0,1.167,6.67,36.6,32.3,-0.047,-0.005,-1.004,0,373.3,37.1
211.074,24.438,27.622,25.925,30.044,108.029,1059.76,1999.8,1999.9,22.339,40.5,61.0,97.0,522.95,158.63,0,0,0,1.167,6.67,36.6,32.3,-0.047,-0.005,-1.004,0,373.3,37.1
211.134,24.438,27.622,25.925,30.044,108.029,1059.76,1999.8,1999.9,22.339,40.5,61.0,97.0,522.95,158.63,0,0,0,1.147,6.67,36.6,32.3,0.035,-0.057,-1.0,0,373.3,37.7
211.194,24.666,27.622,25.925,30.044,108.257,1062.0,1999.6,1999.9,22.339,40.5,61.0,96.03,522.89,150.47,0,0,0,1.148,6.67,36.6,32.3,0.035,-0.057,-1.0,0,373.3,37.7
211.251,24.666,27.622,25.925,30.044,108.257,1062.0,1999.6,1999.9,22.339,40.5,61.0,96.03,522.89,150.47,0,0,0,1.148,6.67,36.6,32.3,0.035,-0.057,-1.0,0,373.3,37.7
211.309,24.666,27.622,25.925,30.044,108.257,1062.0,1998.8,1999.9,21.118,40.5,61.0,97.69,522.89,158.04,0,0,0,1.155,6.67,36.6,31.2,0.035,-0.057,-1.0,0,373.3,37.7
211.367,24.666,27.622,25.925,30.044,108.257,1062.0,1998.8,1999.9,21.118,40.5,61.0,97.69,522.89,158.04,0,0,0,1.155,6.67,36.6,31.2,0.035,-0.057,-1.0,0,373.3,37.7
211.426,24.666,27.622,25.925,30.044,108.257,1062.0,1997.9,1999.9,24.418,40.5,61.0,98.94,522.73,155.12,0,0,0,1.155,6.67,36.6,31.2,0.035,-0.057,-1.0,0,373.3,37.4
211.483,24.666,27.622,25.925,30.044,108.257,1062.0,1997.9,1999.9,24.418,40.5,61.0,98.94,522.73,155.12,0,0,0,1.155,6.67,36.6,31.2,0.035,-0.057,-1.0,0,373.3,37.4
211.541,24.666,27.467,25.925,30.113,108.171,1061.16,1997.2,1999.9,22.829,40.5,61.0,101.72,522.79,157.26,0,0,0,1.16,6.57,36.6,31.2,0.035,-0.057,-1.0,0,373.3,37.4
211.6,24.666,27.467,25.925,30.113,108.171,1061.16,1997.2,1999.9,22.829,40.5,61.0,101.72,522.79,157.26,0,0,0,1.16,6.57,36.6,31.2,0.035,-0.057,-1.0,0,373.3,37.4
211.658,24.666,27.467,25.925,30.113,108.171,1061.16,1997.4,1999.9,20.75,40.5,60.9,98.11,522.76,153.35,0,0,0,1.16,6.57,36.6,31.2,0.035,-0.057,-1.0,0,373.3,37.4
211.717,24.666,27.467,25.925,30.113,108.171,1061.16,1997.4,1999.9,20.75,40.5,60.9,98.11,522.76,153.35,0,0,0,1.16,6.57,36.6,37.0,0.035,-0.057,-1.0,0,373.3,37.4
211.776,24.666,27.467,25.925,30.113,108.171,1061.16,1998.3,1999.9,23.564,40.5,60.9,99.77,522.83,155.86,0,0,0,1.16,6.57,36.6,37.0,0.035,-0.057,-1.0,0,373.3,37.4
211.835,24.666,27.467,25.925,30.113,108.171,1061.16,1998.5,1999.9,19.896,40.5,60.9,96.44,522.83,154.28,0,0,0,1.161,6.57,36.6,37.0,0.035,-0.057,-1.0,0,373.3,37.4
211.893,24.666,27.467,25.925,30.113,108.171,1061.16,1998.5,1999.9,19.896,40.5,60.9,96.44,522.83,154.28,0,0,0,1.161,6.57,36.6,37.0,0.035,-0.057,-1.0,0,373.3,37.4
211.951,24.666,27.467,26.43,30.113,108.676,1066.11,1999.2,1999.9,24.295,40.5,60.9,101.3,522.73,157.33,0,0,0,1.161,6.57,36.6,37.0,-0.086,0.033,-0.999,0,373.3,37.3
212.008,24.666,27.467,26.43,30.113,108.676,1066.11,1999.2,1999.9,24.295,40.5,60.9,101.3,522.73,157.33,0,0,0,1.163,6.57,36.6,37.0,-0.086,0.033,-0.999,0,373.3,37.3
212.067,24.536,27.467,26.43,30.113,108.546,1064.84,2000.3,1999.9,25.153,40.5,60.9,102.27,522.73,150.62,0,0,0,1.163,6.57,36.6,37.0,-0.086,0.033,-0.999,0,373.3,37.3
212.127,24.536,27.467,26.43,30.113,108.546,1064.84,2000.3,1999.9,25.153,40.5,60.9,102.27,522.73,150.62,0,0,0,1.163,6.57,36.6,37.3,0.031,-0.081,-1.001,0,373.3,37.3
212.187,24.536,27.467,26.43,30.113,108.546,1064.84,2001.0,1999.9,22.584,40.6,61.0,100.61,522.64,153.33,0,0,0,1.163,6.57,36.6,37.3,0.031,-0.081,-1.001,0,373.3,37.3
212.244,24.536,27.467,26.43,30.113,108.546,1064.84,2001.0,1999.9,22.584,40.6,61.0,100.61,522.64,153.33,0,0,0,1.156,6.57,36.6,37.3,0.031,-0.081,-1.001,0,373.3,37.3
212.303,24.536,26.638,26.43,30.113,107.717,1056.7,2001.2,1999.9,22.707,40.5,60.9,96.58,522.7,152.24,0,0,0,1.156,6.57,36.6,37.3,0.031,-0.081,-1.001,0,373.3,37.3
212.362,24.536,26.638,26.43,30.113,107.717,1056.7,2001.2,1999.9,22.707,40.5,60.9,96.58,522.7,152.24,0,0,0,1.156,6.57,36.6,37.3,0.029,-0.065,-1.001,0,373.3,37.1
212.422,24.536,26.638,26.43,30.113,107.717,1056.7,2000.7,1999.9,21.608,40.6,60.9,96.72,522.7,156.9,0,0,0,1.166,6.57,36.6,37.3,0.029,-0.065,-1.001,0,373.3,37.1
212.479,24.536,26.638,26.43,30.113,107.717,1056.7,2000.7,1999.9,21.608,40.6,60.9,96.72,522.7,156.9,0,0,0,1.166,6.57,36.6,37.3,0.029,-0.065,-1.001,0,373.3,37.1
212.538,24.536,26.638,26.43,30.113,107.717,1056.7,2000.9,1999.9,24.295,40.6,60.9,100.61,522.83,158.19,0,0,0,1.166,6.57,36.6,38.6,-0.085,0.088,-1.001,0,373.3,37.5
212.596,24.536,26.638,26.43,30.113,107.717,1056.7,2000.9,1999.9,24.295,40.6,60.9,100.61,522.83,158.19,0,0,0,1.166,6.57,36.6,38.6,-0.085,0.088,-1.001,0,373.3,37.5
212.654,24.536,26.638,26.43,30.113,107.717,1056.7,2000.7,1999.9,22.584,40.6,60.9,101.44,522.79,153.03,0,0,0,1.151,6.77,36.6,38.6,-0.085,0.088,-1.001,0,373.3,37.5
212.71,24.536,26.638,26.43,30.113,107.717,1056.7,2000.7,1999.9,22.584,40.6,60.9,101.44,522.79,153.03,0,0,0,1.151,6.77,36.6,38.6,-0.085,0.088,-1.001,0,373.3,37.5
212.769,24.536,26.638,25.931,31.226,108.331,1062.73,1999.8,1999.9,19.529,40.7,60.9,96.58,522.83,150.46,0,0,0,1.151,6.77,36.6,35.6,-0.086,0.073,-1.011,0,373.3,37.5
212.829,24.536,26.638,25.931,31.226,108.331,1062.73,1998.1,1999.9,23.683,40.7,60.9,100.61,522.86,152.12,0,0,0,1.157,6.77,36.6,35.6,-0.086,0.073,-1.011,0,373.3,37.5
212.886,24.536,26.638,25.931,31.226,108.331,1062.73,1998.1,1999.9,23.683,40.7,60.9,100.61,522.86,152.12,0,0,0,1.157,6.77,36.6,35.6,-0.086,0.073,-1.011,0,373.3,37.5
212.944,24.536,26.638,25.931,31.226,108.331,1062.73,1997.4,1999.9,20.873,40.7,61.0,97.69,522.86,158.28,0,0,0,1.157,6.77,36.6,35.6,-0.077,0.025,-1.0,0,373.3,37.5
213.002,24.536,26.638,25.931,31.226,108.331,1062.73,1997.4,1999.9,20.873,40.7,61.0,97.69,522.86,158.28,0,0,0,1.157,6.77,36.6,35.6,-0.077,0.025,-1.0,0,373.3,37.5
213.06,24.536,26.638,25.931,31.226,108.331,1062.73,1997.6,1999.9,22.462,40.7,60.9,102.27,522.79,151.53,0,0,0,1.163,6.77,36.6,35.6,-0.077,0.025,-1.0,0,373.3,37.5
213.118,24.536,26.638,25.931,31.226,108.331,1062.73,1997.6,1999.9,22.462,40.7,60.9,102.27,522.79,151.53,0,0,0,1.163,6.77,36.6,35.6,-0.077,0.025,-1.0,0,373.3,37.5
213.177,24.955,26.638,25.931,31.226,108.75,1066.84,1997.7,1999.9,25.153,40.7,61.0,99.91,522.7,156.97,0,0,0,1.163,6.77,36.6,36.3,0.039,-0.076,-0.995,0,373.3,37.5
213.235,24.955,26.638,25.931,31.226,108.75,1066.84,1997.7,1999.9,25.153,40.7,61.0,99.91,522.7,156.97,0,0,0,1.157,6.77,36.6,36.3,0.039,-0.076,-0.995,0,373.3,37.5
213.294,24.955,26.638,25.931,31.226,108.75,1066.84,1997.9,1999.9,21.972,40.7,61.0,99.64,522.64,153.22,0,0,0,1.157,6.77,36.6,36.3,0.039,-0.076,-0.995,0,373.3,37.5
213.353,24.955,26.638,25.931,31.226,108.75,1066.84,1997.9,1999.9,21.972,40.7,61.0,99.64,522.64,153.22,0,0,0,1.157,6.77,36.6,38.3,-0.039,0.057,-1.001,0,373.3,37.5
213.412,24.955,26.638,25.931,31.226,108.75,1066.84,1998.5,1999.9,24.05,40.7,61.0,103.94,522.64,157.13,0,0,0,1.157,6.77,36.6,38.3,-0.039,0.057,-1.001,0,373.3,37.5
213.47,24.955,26.638,25.931,31.226,108.75,1066.84,1998.5,1999.9,24.05,40.7,61.0,103.94,522.64,157.13,0,0,0,1.153,6.77,36.6,38.3,-0.039,0.057,-1.001,0,373.3,37.5
213.529,24.955,26.638,26.129,31.071,108.793,1067.26,1998.8,1999.9,23.564,40.7,61.0,101.16,522.51,151.46,0,0,0,1.153,6.77,36.6,38.3,-0.039,0.057,-1.001,0,373.3,37.5
213.589,24.955,26.638,26.129,31.071,108.793,1067.26,1998.8,1999.9,23.564,40.7,61.0,101.16,522.51,151.46,0,0,0,1.153,6.77,36.6,38.3,-0.02,-0.042,-0.997,0,373.3,37.0
213.649,24.955,27.163,26.129,31.071,109.318,1072.41,1999.6,1999.9,20.628,40.7,61.0,97.97,522.54,158.1,0,0,0,1.156,6.67,36.6,38.3,-0.02,-0.042,-0.997,0,373.3,37.0
213.708,24.955,27.163,26.129,31.071,109.318,1072.41,1999.9,1999.9,24.05,40.7,61.0,102.13,522.54,152.37,0,0,0,1.156,6.67,36.6,38.3,-0.02,-0.042,-0.997,0,373.3,37.0
213.767,24.955,27.163,26.129,31.071,109.318,1072.41,1999.9,1999.9,24.05,40.7,61.0,102.13,522.54,152.37,0,0,0,1.156,6.67,36.6,38.5,0.019,-0.086,-1.0,0,373.3,37.0
213.827,24.955,27.163,26.129,31.071,109.318,1072.41,1999.9,1999.9,22.094,40.7,61.0,104.35,522.57,153.54,0,0,0,1.156,6.67,36.6,38.5,0.019,-0.086,-1.0,0,373.3,37.0
213.884,24.955,27.163,26.129,31.071,109.318,1072.41,1999.9,1999.9,22.094,40.7,61.0,104.35,522.57,153.54,0,0,0,1.155,6.67,36.6,38.5,0.019,-0.086,-1.0,0,373.3,37.0
213.943,25.27,27.163,26.129,31.071,109.633,1075.5,2000.1,1999.9,20.505,40.8,61.0,100.05,522.61,154.63,0,0,0,1.155,6.67,36.6,38.5,0.02,0.014,-1.009,0,373.3,37.1
214.0,25.27,27.163,26.129,31.071,109.633,1075.5,2000.1,1999.9,20.505,40.8,61.0,100.05,522.61,154.63,0,0,0,1.155,6.67,36.6,38.5,0.02,0.014,-1.009,0,373.3,37.1
214.057,25.27,27.163,26.129,31.071,109.633,1075.5,1999.9,1999.9,24.663,40.8,61.0,101.3,522.7,158.56,0,0,0,1.157,6.67,36.6,38.5,0.02,0.014,-1.009,0,373.3,37.1
214.114,25.27,27.163,26.129,31.071,109.633,1075.5,1999.9,1999.9,24.663,40.8,61.0,101.3,522.7,158.56,0,0,0,1.157,6.67,36.6,38.5,0.02,0.014,-1.009,0,373.3,37.1
214.172,25.27,27.163,26.129,31.071,109.633,1075.5,1999.4,1999.9,23.441,40.8,61.0,101.72,522.7,152.09,0,0,0,1.157,6.67,36.6,37.1,-0.073,0.005,-0.999,0,373.3,37.9
214.23,25.27,27.163,26.129,31.071,109.633,1075.5,1999.4,1999.9,23.441,40.8,61.0,101.72,522.7,152.09,0,0,0,1.157,6.67,36.6,37.1,-0.073,0.005,-0.999,0,373.3,37.9
214.288,25.27,27.163,26.129,31.241,109.803,1077.17,1998.7,1999.9,21.73,40.9,61.0,101.3,522.66,156.1,0,0,0,1.147,6.67,36.6,37.1,-0.073,0.005,-0.999,0,373.3,37.9
214.348,25.27,27.163,26.129,31.241,109.803,1077.17,1998.7,1999.9,21.73,40.9,61.0,101.3,522.66,156.1,0,0,0,1.147,6.67,36.6,30.2,-0.064,0.029,-0.994,0,373.3,37.9
214.408,25.27,27.163,26.129,31.241,109.803,1077.17,1998.8,1999.9,24.785,40.9,61.0,103.52,522.73,151.35,0,0,0,1.147,6.67,36.6,30.2,-0.064,0.029,-0.994,0,373.3,37.9
214.465,25.27,27.163,26.129,31.241,109.803,1077.17,1998.8,1999.9,24.785,40.9,61.0,103.52,522.73,151.35,0,0,0,1.148,6.67,36.6,30.2,-0.064,0.029,-0.994,0,373.3,37.9
214.523,25.27,27.163,26.129,31.241,109.803,1077.17,1999.2,1999.9,21.24,40.9,61.0,99.64,522.66,152.74,0,0,0,1.148,6.67,36.6,30.2,-0.064,0.029,-0.994,0,373.3,37.9
214.583,25.27,27.163,26.129,31.241,109.803,1077.17,1999.2,1999.9,21.24,40.9,61.0,99.64,522.66,152.74,0,0,0,1.148,6.67,36.6,30.2,0.037,-0.043,-1.003,0,373.3,36.9
214.642,25.27,27.163,26.531,31.241,110.205,1081.11,1999.0,1999.9,26.619,40.9,61.1,105.32,522.61,156.79,0,0,0,1.148,6.67,36.6,30.2,0.037,-0.043,-1.003,0,373.3,36.9
214.7,25.27,27.163,26.531,31.241,110.205,1081.11,1999.0,1999.9,26.619,40.9,61.1,105.32,522.61,156.79,0,0,0,1.159,6.67,36.6,30.2,0.037,-0.043,-1.003,0,373.3,36.9
214.758,25.054,27.163,26.531,31.241,109.989,1078.99,1999.0,1999.9,22.584,40.9,61.1,99.08,522.51,150.79,0,0,0,1.159,6.67,36.6,38.8,0.007,-0.006,-1.004,0,373.3,36.9
214.818,25.054,27.321,26.531,31.241,110.147,1080.54,1999.0,1999.9,25.153,40.9,61.1,103.66,522.54,157.77,0,0,0,1.159,6.67,36.6,38.8,0.007,-0.006,-1.004,0,373.3,36.9
214.876,25.054,27.321,26.531,31.241,110.147,1080.54,1999.0,1999.9,25.153,40.9,61.1,103.66,522.54,157.77,0,0,0,1.154,6.67,36.6,38.8,0.007,-0.006,-1.004,0,373.3,36.9
214.935,25.054,27.321,26.531,31.241,110.147,1080.54,1999.0,1999.9,25.272,40.9,61.1,102.83,522.57,154.19,0,0,0,1.154,6.67,36.6,38.8,0.007,-0.006,-1.004,0,373.3,36.9
214.994,25.054,27.321,26.531,31.241,110.147,1080.54,1999.0,1999.9,25.272,40.9,61.1,102.83,522.57,154.19,0,0,0,1.154,6.67,36.6,38.8,-0.061,0.116,-1.0,0,373.3,36.4
215.053,25.054,27.321,26.531,31.291,110.197,1081.03,1999.2,1999.9,23.319,41.0,61.1,100.05,522.64,157.36,0,0,0,1.154,6.67,36.6,38.8,-0.061,0.116,-1.0,0,373.3,36.4
215.111,25.054,27.321,26.531,31.291,110.197,1081.03,1999.2,1999.9,23.319,41.0,61.1,100.05,522.64,157.36,0,0,0,1.157,6.67,36.6,38.8,-0.061,0.116,-1.0,0,373.3,36.4
215.169,25.054,27.321,26.531,31.291,110.197,1081.03,1999.8,1999.9,26.129,41.0,61.1,101.16,522.61,156.54,0,0,0,1.157,6.67,36.6,39.6,0.044,-0.106,-1.002,0,373.3,35.8
215.226,25.054,27.321,26.531,31.291,110.197,1081.03,1999.8,1999.9,26.129,41.0,61.1,101.16,522.61,156.54,0,0,0,1.157,6.67,36.6,39.6,0.044,-0.106,-1.002,0,373.3,35.8
215.284,25.054,27.321,26.531,31.291,110.197,1081.03,1999.4,1999.9,24.54,41.0,61.1,105.19,522.57,152.55,0,0,0,1.165,6.67,36.6,39.6,0.044,-0.106,-1.002,0,373.3,35.8
215.34,25.054,27.321,26.531,31.291,110.197,1081.03,1999.4,1999.9,24.54,41.0,61.1,105.19,522.57,152.55,0,0,0,1.165,6.67,36.6,39.6,0.044,-0.106,-1.002,0,373.3,35.8
215.399,25.054,27.321,26.293,31.291,109.959,1078.7,1999.2,1999.9,21.118,41.0,61.1,100.75,522.45,158.72,0,0,0,1.165,6.67,36.6,36.7,0.064,-0.071,-1.002,0,373.3,35.8
215.456,25.054,27.321,26.293,31.291,109.959,1078.7,1999.2,1999.9,21.118,41.0,61.1,100.75,522.45,158.72,0,0,0,1.165,6.67,36.6,36.7,0.064,-0.071,-1.002,0,373.3,35.8
215.514,25.054,27.321,26.293,31.291,109.959,1078.7,1998.7,1999.9,24.418,41.1,61.2,103.8,522.51,156.84,0,0,0,1.157,6.67,36.6,36.7,0.064,-0.071,-1.002,0,373.3,35.8
215.574,25.054,27.321,26.293,31.291,109.959,1078.7,1998.7,1999.9,24.418,41.1,61.2,103.8,522.51,156.84,0,0,0,1.157,6.67,36.6,36.7,-0.047,0.075,-1.005,0,373.3,36.9
215.634,25.218,27.04,26.293,31.291,109.842,1077.55,1999.2,1999.9,22.707,41.0,61.2,100.61,522.57,158.02,0,0,0,1.157,6.67,36.6,36.7,-0.047,0.075,-1.005,0,373.3,36.9
215.694,25.218,27.04,26.293,31.291,109.842,1077.55,1999.6,1999.9,22.462,41.0,61.2,102.41,522.51,158.0,0,0,0,1.163,6.67,36.6,36.7,-0.047,0.075,-1.005,0,373.3,36.9
215.75,25.218,27.04,26.293,31.291,109.842,1077.55,1999.6,1999.9,22.462,41.0,61.2,102.41,522.51,158.0,0,0,0,1.163,6.67,36.6,36.7,-0.047,0.075,-1.005,0,373.3,36.9
215.809,25.218,27.04,26.293,31.466,110.017,1079.27,1999.9,1999.9,24.785,41.0,61.2,104.08,522.38,155.4,0,0,0,1.163,6.67,36.6,38.3,-0.058,0.067,-1.005,0,373.3,36.9
215.867,25.218,27.04,26.293,31.466,110.017,1079.27,1999.9,1999.9,24.785,41.0,61.2,104.08,522.38,155.4,0,0,0,1.163,6.67,36.6,38.3,-0.058,0.067,-1.005,0,373.3,36.9
215.926,25.218,27.04,26.293,31.466,110.017,1079.27,2000.3,1999.9,21.363,41.0,61.2,104.63,522.57,153.38,0,0,0,1.158,6.67,36.6,38.3,-0.058,0.067,-1.005,0,373.3,36.9
215.985,25.218,27.04,26.293,31.466,110.017,1079.27,2000.3,1999.9,21.363,41.0,61.2,104.63,522.57,153.38,0,0,0,1.158,6.67,36.6,38.3,-0.047,-0.015,-1.003,0,373.3,37.0
216.044,25.218,27.04,26.293,31.466,110.017,1079.27,2000.1,1999.9,21.363,41.1,61.2,100.88,522.51,151.28,0,0,0,1.158,6.67,36.6,38.3,-0.047,-0.015,-1.003,0,373.3,37.0
216.1,25.218,27.04,26.293,31.466,110.017,1079.27,2000.1,1999.9,21.363,41.1,61.2,100.88,522.51,151.28,0,0,0,1.159,6.67,36.6,38.3,-0.047,-0.015,-1.003,0,373.3,37.0
216.159,25.218,27.04,26.539,31.466,110.263,1081.68,1999.2,1999.9,25.884,41.1,61.2,103.52,522.48,155.34,0,0,0,1.159,6.67,36.6,38.3,-0.047,-0.015,-1.003,0,373.3,37.0
216.219,25.218,27.04,26.539,31.466,110.263,1081.68,1999.2,1999.9,25.884,41.1,61.2,103.52,522.48,155.34,0,0,0,1.159,6.67,36.6,39.5,0.005,0.029,-1.005,0,373.3,37.2
216.278,25.218,27.04,26.539,31.466,110.263,1081.68,1997.9,1999.9,23.441,41.1,61.2,99.91,522.51,152.36,0,0,0,1.159,6.67,36.6,39.5,0.005,0.029,-1.005,0,373.3,37.2
216.334,25.218,27.04,26.539,31.466,110.263,1081.68,1997.9,1999.9,23.441,41.1,61.2,99.91,522.51,152.36,0,0,0,1.149,6.67,36.6,39.5,0.005,0.029,-1.005,0,373.3,37.2
216.393,25.003,27.324,26.539,31.466,110.332,1082.36,1997.6,1999.9,25.762,41.2,61.2,104.77,522.45,149.61,0,0,0,1.149,6.67,36.7,37.8,-0.019,0.06,-1.005,0,373.3,37.2
216.452,25.003,27.324,26.539,31.466,110.332,1082.36,1997.6,1999.9,25.762,41.2,61.2,104.77,522.45,149.61,0,0,0,1.149,6.67,36.7,37.8,-0.019,0.06,-1.005,0,373.3,37.2
216.511,25.003,27.324,26.539,31.466,110.332,1082.36,1998.1,1999.9,21.608,41.2,61.3,100.47,522.45,154.16,0,0,0,1.167,6.77,36.7,37.8,-0.019,0.06,-1.005,0,373.3,37.2
216.568,25.003,27.324,26.539,31.466,110.332,1082.36,1998.1,1999.9,21.608,41.2,61.3,100.47,522.45,154.16,0,0,0,1.167,6.77,36.7,37.8,-0.019,0.06,-1.005,0,373.3,37.2
216.626,25.003,27.324,26.539,31.258,110.124,1080.32,1998.8,1999.9,25.394,41.2,61.3,103.1,522.38,153.9,0,0,0,1.167,6.77,36.6,37.8,-0.055,0.022,-0.977,0,373.3,37.3
216.683,25.003,27.324,26.539,31.258,110.124,1080.32,1998.8,1999.9,25.394,41.2,61.3,103.1,522.38,153.9,0,0,0,1.167,6.77,36.6,37.8,-0.055,0.022,-0.977,0,373.3,37.3
216.742,25.003,27.324,26.539,31.258,110.124,1080.32,1999.9,1999.9,23.319,41.2,61.3,103.52,522.51,150.44,0,0,0,1.146,6.77,36.6,37.8,-0.055,0.022,-0.977,0,373.3,37.3
216.799,25.003,27.324,26.539,31.258,110.124,1080.32,1999.9,1999.9,23.319,41.2,61.3,103.52,522.51,150.44,0,0,0,1.146,6.77,36.6,37.8,-0.055,0.022,-0.977,0,373.3,37.3
216.856,25.003,27.324,26.539,31.258,110.124,1080.32,2001.4,1999.9,22.462,41.2,61.3,101.02,522.48,150.11,0,0,0,1.146,6.77,36.6,35.9,-0.051,0.0,-0.981,0,373.3,37.3
216.917,25.003,27.324,26.539,31.258,110.124,1080.32,2001.4,1999.9,22.462,41.2,61.3,101.02,522.48,150.11,0,0,0,1.159,6.77,36.7,38.5,-0.025,-0.061,-0.992,0,373.3,37.1
216.976,25.003,27.324,26.539,31.258,110.124,1080.32,2002.0,1999.9,21.363,41.2,61.3,101.16,522.54,150.88,0,0,0,1.159,6.77,36.7,38.5,-0.025,-0.061,-0.992,0,373.3,37.1
217.035,25.003,27.376,26.539,31.258,110.124,1080.32,2002.0,1999.9,21.363,41.2,61.3,101.16,522.54,150.88,0,0,0,1.152,6.77,36.7,38.5,-0.025,-0.061,-0.992,0,373.3,37.1
217.094,25.003,27.376,26.539,31.258,110.176,1080.83,2002.3,1999.9,21.853,41.3,61.3,98.8,522.54,149.38,0,0,0,1.152,6.77,36.7,38.5,-0.025,-0.061,-0.992,0,373.3,37.1
217.154,25.003,27.376,26.539,31.258,110.176,1080.83,2002.0,1999.9,24.663,41.3,61.4,99.36,522.57,151.63,0,0,0,1.152,6.77,36.7,38.5,-0.025,-0.061,-0.992,0,373.3,37.1
217.212,25.003,27.376,26.539,31.258,110.176,1080.83,2002.0,1999.9,24.663,41.3,61.4,99.36,522.57,151.63,0,0,0,1.152,6.77,36.7,38.5,-0.025,-0.061,-0.992,0,373.3,37.1
217.27,25.003,27.376,26.539,31.258,110.176,1080.83,2001.4,1999.9,21.73,41.3,61.4,100.05,522.57,158.62,0,0,0,1.16,6.77,36.6,38.5,-0.027,0.035,-1.01,0,373.3,36.7
217.327,25.003,27.376,26.539,31.258,110.176,1080.83,2001.4,1999.9,21.73,41.3,61.4,100.05,522.57,158.62,0,0,0,1.16,6.77,36.6,38.5,-0.027,0.035,-1.01,0,373.3,36.7
217.385,25.003,27.376,26.539,31.258,110.176,1080.83,2000.9,1999.9,21.485,41.3,61.4,99.5,522.51,156.94,0,0,0,1.157,6.77,36.6,38.5,-0.027,0.035,-1.01,0,373.3,36.7
217.445,25.003,27.376,26.539,31.258,110.176,1080.83,2000.9,1999.9,21.485,41.3,61.4,99.5,522.51,156.94,0,0,0,1.157,6.77,36.6,35.0,-0.027,0.035,-1.01,0,373.3,36.7
217.504,25.097,27.376,26.539,31.258,110.27,1081.75,2000.5,1999.9,23.928,41.3,61.4,103.38,522.54,155.44,0,0,0,1.157,6.77,36.6,35.0,-0.027,0.035,-1.01,0,373.3,36.7
217.56,25.097,27.376,26.539,31.258,110.27,1081.75,2000.5,1999.9,23.928,41.3,61.4,103.38,522.54,155.44,0,0,0,1.164,6.67,36.6,35.0,-0.027,0.035,-1.01,0,373.3,36.7
217.619,25.097,27.376,26.522,31.258,110.253,1081.58,2000.5,1999.9,24.173,41.3,61.4,103.8,522.64,151.07,0,0,0,1.164,6.67,36.6,35.0,-0.027,0.035,-1.01,0,373.3,36.7
217.679,25.097,27.376,26.522,31.258,110.253,1081.58,2000.5,1999.9,24.173,41.3,61.4,103.8,522.64,151.07,0,0,0,1.164,6.67,36.7,35.0,0.039,-0.05,-1.028,0,373.3,37.6
217.739,25.097,27.376,26.522,31.258,110.253,1081.58,2001.0,1999.9,22.339,41.3,61.4,102.69,522.54,151.54,0,0,0,1.148,6.67,36.7,35.0,0.039,-0.05,-1.028,0,373.3,37.6
217.797,25.097,27.376,26.522,31.258,110.253,1081.58,2001.0,1999.9,22.339,41.3,61.4,102.69,522.54,151.54,0,0,0,1.148,6.67,36.7,35.0,0.039,-0.05,-1.028,0,373.3,37.6
217.855,25.097,27.376,26.522,31.258,110.253,1081.58,2001.2,1999.9,21.118,41.3,61.4,97.83,522.48,152.52,0,0,0,1.148,6.67,36.7,35.0,0.039,-0.05,-1.028,0,373.3,37.6
217.914,25.097,27.376,26.522,31.258,110.253,1081.58,2001.2,1999.9,21.118,41.3,61.4,97.83,522.48,152.52,0,0,0,1.148,6.67,36.7,39.0,-0.064,0.068,-1.01,0,373.3,37.6
217.974,25.097,27.376,26.522,31.509,110.504,1084.04,2000.9,1999.9,23.319,41.3,61.4,100.61,522.38,154.97,0,0,0,1.161,6.67,36.7,39.0,-0.064,0.068,-1.01,0,373.3,37.6
218.031,25.097,27.376,26.522,31.509,110.504,1084.04,2000.9,1999.9,23.319,41.3,61.4,100.61,522.38,154.97,0,0,0,1.161,6.67,36.7,39.0,-0.064,0.068,-1.01,0,373.3,37.6
218.089,25.097,27.393,26.522,31.509,110.521,1084.21,2000.3,1999.9,24.05,41.3,61.4,103.24,522.48,153.15,0,0,0,1.161,6.67,36.7,36.1,0.029,-0.021,-1.016,0,373.3,37.6
218.146,25.097,27.393,26.522,31.509,110.521,1084.21,2000.3,1999.9,24.05,41.3,61.4,103.24,522.48,153.15,0,0,0,1.161,6.67,36.7,36.1,0.029,-0.021,-1.016,0,373.3,37.6
218.205,25.097,27.393,26.522,31.509,110.521,1084.21,2000.7,1999.9,24.54,41.3,61.4,101.72,522.45,151.59,0,0,0,1.168,6.67,36.7,36.1,0.029,-0.021,-1.016,0,373.3,37.6
